,cv_step,alpha,th_majority,th_mode,th_multiplier,mk_size,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
270,0,0.333,1.0,simple,1.0,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
271,0,0.333,1.0,simple,1.0,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
272,0,0.333,1.0,simple,1.0,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
273,0,0.333,1.0,simple,1.05,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
274,0,0.333,1.0,simple,1.05,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
275,0,0.333,1.0,simple,1.05,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
276,0,0.333,1.0,simple,1.1,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
277,0,0.333,1.0,simple,1.1,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
278,0,0.333,1.0,simple,1.1,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
279,0,0.333,1.0,simple,1.15,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
280,0,0.333,1.0,simple,1.15,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
281,0,0.333,1.0,simple,1.15,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
282,0,0.333,1.0,simple,1.2,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
283,0,0.333,1.0,simple,1.2,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
284,0,0.333,1.0,simple,1.2,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
285,0,0.333,1.0,daytime,1.0,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
286,0,0.333,1.0,daytime,1.0,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
287,0,0.333,1.0,daytime,1.0,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
288,0,0.333,1.0,daytime,1.05,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
289,0,0.333,1.0,daytime,1.05,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
290,0,0.333,1.0,daytime,1.05,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
291,0,0.333,1.0,daytime,1.1,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
292,0,0.333,1.0,daytime,1.1,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
293,0,0.333,1.0,daytime,1.1,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
294,0,0.333,1.0,daytime,1.15,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
295,0,0.333,1.0,daytime,1.15,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
296,0,0.333,1.0,daytime,1.15,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
297,0,0.333,1.0,daytime,1.2,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
298,0,0.333,1.0,daytime,1.2,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
299,0,0.333,1.0,daytime,1.2,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
300,0,0.666,0.1,simple,1.0,3,0.767,0.562,1.0,1.0,4.167,4.947,0.5
301,0,0.666,0.1,simple,1.0,5,0.767,0.562,1.0,1.0,6.389,8.341,1.5
302,0,0.666,0.1,simple,1.0,7,0.733,0.5,1.0,1.0,8.562,11.948,1.0
303,0,0.666,0.1,simple,1.05,3,0.767,0.562,1.0,1.0,4.611,4.821,3.0
304,0,0.666,0.1,simple,1.05,5,0.75,0.531,1.0,1.0,6.529,8.486,2.0
305,0,0.666,0.1,simple,1.05,7,0.717,0.469,1.0,1.0,9.4,12.164,3.0
306,0,0.666,0.1,simple,1.1,3,0.717,0.469,1.0,1.0,8.267,11.024,3.0
307,0,0.666,0.1,simple,1.1,5,0.717,0.469,1.0,1.0,9.6,12.115,3.0
308,0,0.666,0.1,simple,1.1,7,0.683,0.406,1.0,1.0,8.538,11.587,1.0
309,0,0.666,0.1,simple,1.15,3,0.717,0.469,1.0,1.0,8.333,10.977,3.0
310,0,0.666,0.1,simple,1.15,5,0.7,0.438,1.0,1.0,10.357,12.636,2.5
311,0,0.666,0.1,simple,1.15,7,0.667,0.375,1.0,1.0,9.167,12.068,2.5
312,0,0.666,0.1,simple,1.2,3,0.717,0.469,1.0,1.0,8.467,11.039,3.0
313,0,0.666,0.1,simple,1.2,5,0.7,0.438,1.0,1.0,11.071,12.55,5.5
314,0,0.666,0.1,simple,1.2,7,0.65,0.344,1.0,1.0,10.091,12.624,3.0
315,0,0.666,0.1,daytime,1.0,3,0.883,0.781,1.0,1.0,2.44,3.534,0.0
316,0,0.666,0.1,daytime,1.0,5,0.867,0.75,1.0,1.0,2.833,4.007,0.5
317,0,0.666,0.1,daytime,1.0,7,0.817,0.656,1.0,1.0,2.952,4.157,0.0
318,0,0.666,0.1,daytime,1.05,3,0.883,0.781,1.0,1.0,2.68,3.641,0.0
319,0,0.666,0.1,daytime,1.05,5,0.833,0.688,1.0,1.0,3.0,4.167,0.0
320,0,0.666,0.1,daytime,1.05,7,0.8,0.625,1.0,1.0,3.0,4.266,0.0
321,0,0.666,0.1,daytime,1.1,3,0.867,0.75,1.0,1.0,2.75,3.744,0.0
322,0,0.666,0.1,daytime,1.1,5,0.817,0.656,1.0,1.0,2.81,4.238,0.0
323,0,0.666,0.1,daytime,1.1,7,0.8,0.625,1.0,1.0,4.15,6.695,0.5
324,0,0.666,0.1,daytime,1.15,3,0.817,0.656,1.0,1.0,3.667,6.785,0.0
325,0,0.666,0.1,daytime,1.15,5,0.8,0.625,1.0,1.0,3.9,7.861,0.0
326,0,0.666,0.1,daytime,1.15,7,0.8,0.625,1.0,1.0,6.05,9.851,1.0
327,0,0.666,0.1,daytime,1.2,3,0.8,0.625,1.0,1.0,3.45,6.881,0.0
328,0,0.666,0.1,daytime,1.2,5,0.8,0.625,1.0,1.0,4.4,7.864,0.0
329,0,0.666,0.1,daytime,1.2,7,0.8,0.625,1.0,1.0,6.55,10.122,1.5
330,0,0.666,0.2,simple,1.0,3,0.533,0.125,1.0,1.0,0.0,0.0,0.0
331,0,0.666,0.2,simple,1.0,5,0.533,0.125,1.0,1.0,0.0,0.0,0.0
332,0,0.666,0.2,simple,1.0,7,0.533,0.125,1.0,1.0,0.0,0.0,0.0
333,0,0.666,0.2,simple,1.05,3,0.533,0.125,1.0,1.0,0.0,0.0,0.0
334,0,0.666,0.2,simple,1.05,5,0.533,0.125,1.0,1.0,0.0,0.0,0.0
335,0,0.666,0.2,simple,1.05,7,0.533,0.125,1.0,1.0,0.0,0.0,0.0
336,0,0.666,0.2,simple,1.1,3,0.533,0.125,1.0,1.0,0.0,0.0,0.0
337,0,0.666,0.2,simple,1.1,5,0.533,0.125,1.0,1.0,0.0,0.0,0.0
338,0,0.666,0.2,simple,1.1,7,0.533,0.125,1.0,1.0,0.0,0.0,0.0
339,0,0.666,0.2,simple,1.15,3,0.533,0.125,1.0,1.0,0.0,0.0,0.0
340,0,0.666,0.2,simple,1.15,5,0.533,0.125,1.0,1.0,0.0,0.0,0.0
341,0,0.666,0.2,simple,1.15,7,0.533,0.125,1.0,1.0,0.0,0.0,0.0
342,0,0.666,0.2,simple,1.2,3,0.533,0.125,1.0,1.0,0.0,0.0,0.0
343,0,0.666,0.2,simple,1.2,5,0.533,0.125,1.0,1.0,0.0,0.0,0.0
344,0,0.666,0.2,simple,1.2,7,0.533,0.125,1.0,1.0,0.0,0.0,0.0
345,0,0.666,0.2,daytime,1.0,3,0.6,0.25,1.0,1.0,4.875,5.797,2.0
346,0,0.666,0.2,daytime,1.0,5,0.583,0.219,1.0,1.0,8.286,12.657,0.0
347,0,0.666,0.2,daytime,1.0,7,0.55,0.156,1.0,1.0,2.4,4.8,0.0
348,0,0.666,0.2,daytime,1.05,3,0.583,0.219,1.0,1.0,6.429,7.442,0.0
349,0,0.666,0.2,daytime,1.05,5,0.55,0.156,1.0,1.0,3.8,7.6,0.0
350,0,0.666,0.2,daytime,1.05,7,0.55,0.156,1.0,1.0,3.6,7.2,0.0
351,0,0.666,0.2,daytime,1.1,3,0.567,0.188,1.0,1.0,8.667,13.548,0.0
352,0,0.666,0.2,daytime,1.1,5,0.55,0.156,1.0,1.0,6.8,13.6,0.0
353,0,0.666,0.2,daytime,1.1,7,0.55,0.156,1.0,1.0,7.0,14.0,0.0
354,0,0.666,0.2,daytime,1.15,3,0.533,0.125,1.0,1.0,0.0,0.0,0.0
355,0,0.666,0.2,daytime,1.15,5,0.533,0.125,1.0,1.0,0.0,0.0,0.0
356,0,0.666,0.2,daytime,1.15,7,0.533,0.125,1.0,1.0,0.0,0.0,0.0
357,0,0.666,0.2,daytime,1.2,3,0.533,0.125,1.0,1.0,0.0,0.0,0.0
358,0,0.666,0.2,daytime,1.2,5,0.533,0.125,1.0,1.0,0.0,0.0,0.0
359,0,0.666,0.2,daytime,1.2,7,0.533,0.125,1.0,1.0,0.0,0.0,0.0
360,0,0.666,0.3,simple,1.0,3,0.533,0.125,1.0,1.0,0.0,0.0,0.0
361,0,0.666,0.3,simple,1.0,5,0.533,0.125,1.0,1.0,0.0,0.0,0.0
362,0,0.666,0.3,simple,1.0,7,0.533,0.125,1.0,1.0,0.0,0.0,0.0
363,0,0.666,0.3,simple,1.05,3,0.533,0.125,1.0,1.0,0.0,0.0,0.0
364,0,0.666,0.3,simple,1.05,5,0.533,0.125,1.0,1.0,0.0,0.0,0.0
365,0,0.666,0.3,simple,1.05,7,0.533,0.125,1.0,1.0,0.25,0.433,0.0
366,0,0.666,0.3,simple,1.1,3,0.533,0.125,1.0,1.0,0.0,0.0,0.0
367,0,0.666,0.3,simple,1.1,5,0.533,0.125,1.0,1.0,0.0,0.0,0.0
368,0,0.666,0.3,simple,1.1,7,0.533,0.125,1.0,1.0,0.25,0.433,0.0
369,0,0.666,0.3,simple,1.15,3,0.533,0.125,1.0,1.0,0.0,0.0,0.0
370,0,0.666,0.3,simple,1.15,5,0.533,0.125,1.0,1.0,0.0,0.0,0.0
371,0,0.666,0.3,simple,1.15,7,0.533,0.125,1.0,1.0,0.25,0.433,0.0
372,0,0.666,0.3,simple,1.2,3,0.533,0.125,1.0,1.0,0.0,0.0,0.0
373,0,0.666,0.3,simple,1.2,5,0.533,0.125,1.0,1.0,0.0,0.0,0.0
374,0,0.666,0.3,simple,1.2,7,0.533,0.125,1.0,1.0,0.25,0.433,0.0
375,0,0.666,0.3,daytime,1.0,3,0.533,0.125,1.0,1.0,0.0,0.0,0.0
376,0,0.666,0.3,daytime,1.0,5,0.533,0.125,1.0,1.0,0.0,0.0,0.0
377,0,0.666,0.3,daytime,1.0,7,0.533,0.125,1.0,1.0,0.0,0.0,0.0
378,0,0.666,0.3,daytime,1.05,3,0.533,0.125,1.0,1.0,0.0,0.0,0.0
379,0,0.666,0.3,daytime,1.05,5,0.533,0.125,1.0,1.0,0.0,0.0,0.0
380,0,0.666,0.3,daytime,1.05,7,0.533,0.125,1.0,1.0,0.0,0.0,0.0
381,0,0.666,0.3,daytime,1.1,3,0.533,0.125,1.0,1.0,0.0,0.0,0.0
382,0,0.666,0.3,daytime,1.1,5,0.533,0.125,1.0,1.0,0.0,0.0,0.0
383,0,0.666,0.3,daytime,1.1,7,0.533,0.125,1.0,1.0,0.0,0.0,0.0
384,0,0.666,0.3,daytime,1.15,3,0.533,0.125,1.0,1.0,0.0,0.0,0.0
385,0,0.666,0.3,daytime,1.15,5,0.533,0.125,1.0,1.0,0.0,0.0,0.0
386,0,0.666,0.3,daytime,1.15,7,0.533,0.125,1.0,1.0,0.0,0.0,0.0
387,0,0.666,0.3,daytime,1.2,3,0.533,0.125,1.0,1.0,0.0,0.0,0.0
388,0,0.666,0.3,daytime,1.2,5,0.533,0.125,1.0,1.0,0.0,0.0,0.0
389,0,0.666,0.3,daytime,1.2,7,0.533,0.125,1.0,1.0,0.0,0.0,0.0
390,0,0.666,0.4,simple,1.0,3,0.533,0.125,1.0,1.0,0.25,0.433,0.0
391,0,0.666,0.4,simple,1.0,5,0.533,0.125,1.0,1.0,0.25,0.433,0.0
392,0,0.666,0.4,simple,1.0,7,0.533,0.125,1.0,1.0,0.75,1.299,0.0
393,0,0.666,0.4,simple,1.05,3,0.533,0.125,1.0,1.0,0.25,0.433,0.0
394,0,0.666,0.4,simple,1.05,5,0.517,0.094,1.0,1.0,0.0,0.0,0.0
395,0,0.666,0.4,simple,1.05,7,0.517,0.094,1.0,1.0,0.0,0.0,0.0
396,0,0.666,0.4,simple,1.1,3,0.517,0.094,1.0,1.0,0.0,0.0,0.0
397,0,0.666,0.4,simple,1.1,5,0.517,0.094,1.0,1.0,0.0,0.0,0.0
398,0,0.666,0.4,simple,1.1,7,0.517,0.094,1.0,1.0,0.0,0.0,0.0
399,0,0.666,0.4,simple,1.15,3,0.517,0.094,1.0,1.0,0.0,0.0,0.0
400,0,0.666,0.4,simple,1.15,5,0.517,0.094,1.0,1.0,0.0,0.0,0.0
401,0,0.666,0.4,simple,1.15,7,0.517,0.094,1.0,1.0,0.0,0.0,0.0
402,0,0.666,0.4,simple,1.2,3,0.517,0.094,1.0,1.0,0.0,0.0,0.0
403,0,0.666,0.4,simple,1.2,5,0.517,0.094,1.0,1.0,0.0,0.0,0.0
404,0,0.666,0.4,simple,1.2,7,0.517,0.094,1.0,1.0,0.0,0.0,0.0
405,0,0.666,0.4,daytime,1.0,3,0.533,0.125,1.0,1.0,0.25,0.433,0.0
406,0,0.666,0.4,daytime,1.0,5,0.533,0.125,1.0,1.0,0.25,0.433,0.0
407,0,0.666,0.4,daytime,1.0,7,0.533,0.125,1.0,1.0,0.25,0.433,0.0
408,0,0.666,0.4,daytime,1.05,3,0.533,0.125,1.0,1.0,0.25,0.433,0.0
409,0,0.666,0.4,daytime,1.05,5,0.533,0.125,1.0,1.0,0.25,0.433,0.0
410,0,0.666,0.4,daytime,1.05,7,0.533,0.125,1.0,1.0,0.75,1.299,0.0
411,0,0.666,0.4,daytime,1.1,3,0.533,0.125,1.0,1.0,0.25,0.433,0.0
412,0,0.666,0.4,daytime,1.1,5,0.533,0.125,1.0,1.0,0.25,0.433,0.0
413,0,0.666,0.4,daytime,1.1,7,0.533,0.125,1.0,1.0,0.75,1.299,0.0
414,0,0.666,0.4,daytime,1.15,3,0.533,0.125,1.0,1.0,0.25,0.433,0.0
415,0,0.666,0.4,daytime,1.15,5,0.533,0.125,1.0,1.0,2.0,3.464,0.0
416,0,0.666,0.4,daytime,1.15,7,0.533,0.125,1.0,1.0,2.25,3.897,0.0
417,0,0.666,0.4,daytime,1.2,3,0.533,0.125,1.0,1.0,0.25,0.433,0.0
418,0,0.666,0.4,daytime,1.2,5,0.533,0.125,1.0,1.0,4.0,6.928,0.0
419,0,0.666,0.4,daytime,1.2,7,0.533,0.125,1.0,1.0,3.75,6.495,0.0
420,0,0.666,0.5,simple,1.0,3,0.517,0.094,1.0,1.0,2.333,1.247,2.0
421,0,0.666,0.5,simple,1.0,5,0.517,0.094,1.0,1.0,6.0,6.377,2.0
422,0,0.666,0.5,simple,1.0,7,0.5,0.062,1.0,1.0,8.0,7.0,8.0
423,0,0.666,0.5,simple,1.05,3,0.517,0.094,1.0,1.0,6.0,6.377,2.0
424,0,0.666,0.5,simple,1.05,5,0.517,0.094,1.0,1.0,6.0,6.377,2.0
425,0,0.666,0.5,simple,1.05,7,0.5,0.062,1.0,1.0,8.0,7.0,8.0
426,0,0.666,0.5,simple,1.1,3,0.517,0.094,1.0,1.0,7.667,6.018,5.0
427,0,0.666,0.5,simple,1.1,5,0.5,0.062,1.0,1.0,5.0,3.0,5.0
428,0,0.666,0.5,simple,1.1,7,0.483,0.031,1.0,1.0,7.0,0.0,7.0
429,0,0.666,0.5,simple,1.15,3,0.5,0.062,1.0,1.0,3.5,1.5,3.5
430,0,0.666,0.5,simple,1.15,5,0.5,0.062,1.0,1.0,5.0,3.0,5.0
431,0,0.666,0.5,simple,1.15,7,0.483,0.031,1.0,1.0,7.0,0.0,7.0
432,0,0.666,0.5,simple,1.2,3,0.5,0.062,1.0,1.0,5.5,3.5,5.5
433,0,0.666,0.5,simple,1.2,5,0.483,0.031,1.0,1.0,2.0,0.0,2.0
434,0,0.666,0.5,simple,1.2,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
435,0,0.666,0.5,daytime,1.0,3,0.533,0.125,1.0,1.0,5.5,7.399,2.0
436,0,0.666,0.5,daytime,1.0,5,0.517,0.094,1.0,1.0,2.333,3.3,0.0
437,0,0.666,0.5,daytime,1.0,7,0.517,0.094,1.0,1.0,2.0,2.828,0.0
438,0,0.666,0.5,daytime,1.05,3,0.533,0.125,1.0,1.0,5.5,7.399,2.0
439,0,0.666,0.5,daytime,1.05,5,0.517,0.094,1.0,1.0,2.333,3.3,0.0
440,0,0.666,0.5,daytime,1.05,7,0.517,0.094,1.0,1.0,2.0,2.828,0.0
441,0,0.666,0.5,daytime,1.1,3,0.517,0.094,1.0,1.0,1.667,1.7,1.0
442,0,0.666,0.5,daytime,1.1,5,0.517,0.094,1.0,1.0,2.667,3.091,1.0
443,0,0.666,0.5,daytime,1.1,7,0.517,0.094,1.0,1.0,2.333,2.625,1.0
444,0,0.666,0.5,daytime,1.15,3,0.517,0.094,1.0,1.0,1.667,1.7,1.0
445,0,0.666,0.5,daytime,1.15,5,0.517,0.094,1.0,1.0,2.667,3.091,1.0
446,0,0.666,0.5,daytime,1.15,7,0.517,0.094,1.0,1.0,2.333,2.625,1.0
447,0,0.666,0.5,daytime,1.2,3,0.517,0.094,1.0,1.0,4.0,3.559,2.0
448,0,0.666,0.5,daytime,1.2,5,0.517,0.094,1.0,1.0,4.0,3.559,2.0
449,0,0.666,0.5,daytime,1.2,7,0.5,0.062,1.0,1.0,4.5,3.5,4.5
450,0,0.666,0.6,simple,1.0,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
451,0,0.666,0.6,simple,1.0,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
452,0,0.666,0.6,simple,1.0,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
453,0,0.666,0.6,simple,1.05,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
454,0,0.666,0.6,simple,1.05,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
455,0,0.666,0.6,simple,1.05,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
456,0,0.666,0.6,simple,1.1,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
457,0,0.666,0.6,simple,1.1,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
458,0,0.666,0.6,simple,1.1,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
459,0,0.666,0.6,simple,1.15,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
460,0,0.666,0.6,simple,1.15,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
461,0,0.666,0.6,simple,1.15,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
462,0,0.666,0.6,simple,1.2,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
463,0,0.666,0.6,simple,1.2,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
464,0,0.666,0.6,simple,1.2,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
465,0,0.666,0.6,daytime,1.0,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
466,0,0.666,0.6,daytime,1.0,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
467,0,0.666,0.6,daytime,1.0,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
468,0,0.666,0.6,daytime,1.05,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
469,0,0.666,0.6,daytime,1.05,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
470,0,0.666,0.6,daytime,1.05,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
471,0,0.666,0.6,daytime,1.1,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
472,0,0.666,0.6,daytime,1.1,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
473,0,0.666,0.6,daytime,1.1,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
474,0,0.666,0.6,daytime,1.15,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
475,0,0.666,0.6,daytime,1.15,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
476,0,0.666,0.6,daytime,1.15,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
477,0,0.666,0.6,daytime,1.2,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
478,0,0.666,0.6,daytime,1.2,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
479,0,0.666,0.6,daytime,1.2,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
480,0,0.666,0.7,simple,1.0,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
481,0,0.666,0.7,simple,1.0,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
482,0,0.666,0.7,simple,1.0,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
483,0,0.666,0.7,simple,1.05,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
484,0,0.666,0.7,simple,1.05,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
485,0,0.666,0.7,simple,1.05,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
486,0,0.666,0.7,simple,1.1,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
487,0,0.666,0.7,simple,1.1,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
488,0,0.666,0.7,simple,1.1,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
489,0,0.666,0.7,simple,1.15,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
490,0,0.666,0.7,simple,1.15,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
491,0,0.666,0.7,simple,1.15,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
492,0,0.666,0.7,simple,1.2,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
493,0,0.666,0.7,simple,1.2,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
494,0,0.666,0.7,simple,1.2,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
495,0,0.666,0.7,daytime,1.0,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
496,0,0.666,0.7,daytime,1.0,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
497,0,0.666,0.7,daytime,1.0,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
498,0,0.666,0.7,daytime,1.05,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
499,0,0.666,0.7,daytime,1.05,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
500,0,0.666,0.7,daytime,1.05,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
501,0,0.666,0.7,daytime,1.1,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
502,0,0.666,0.7,daytime,1.1,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
503,0,0.666,0.7,daytime,1.1,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
504,0,0.666,0.7,daytime,1.15,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
505,0,0.666,0.7,daytime,1.15,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
506,0,0.666,0.7,daytime,1.15,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
507,0,0.666,0.7,daytime,1.2,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
508,0,0.666,0.7,daytime,1.2,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
509,0,0.666,0.7,daytime,1.2,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
510,0,0.666,0.8,simple,1.0,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
511,0,0.666,0.8,simple,1.0,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
512,0,0.666,0.8,simple,1.0,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
513,0,0.666,0.8,simple,1.05,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
514,0,0.666,0.8,simple,1.05,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
515,0,0.666,0.8,simple,1.05,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
516,0,0.666,0.8,simple,1.1,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
517,0,0.666,0.8,simple,1.1,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
518,0,0.666,0.8,simple,1.1,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
519,0,0.666,0.8,simple,1.15,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
520,0,0.666,0.8,simple,1.15,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
521,0,0.666,0.8,simple,1.15,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
522,0,0.666,0.8,simple,1.2,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
523,0,0.666,0.8,simple,1.2,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
524,0,0.666,0.8,simple,1.2,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
525,0,0.666,0.8,daytime,1.0,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
526,0,0.666,0.8,daytime,1.0,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
527,0,0.666,0.8,daytime,1.0,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
528,0,0.666,0.8,daytime,1.05,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
529,0,0.666,0.8,daytime,1.05,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
530,0,0.666,0.8,daytime,1.05,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
531,0,0.666,0.8,daytime,1.1,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
532,0,0.666,0.8,daytime,1.1,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
533,0,0.666,0.8,daytime,1.1,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
534,0,0.666,0.8,daytime,1.15,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
535,0,0.666,0.8,daytime,1.15,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
536,0,0.666,0.8,daytime,1.15,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
537,0,0.666,0.8,daytime,1.2,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
538,0,0.666,0.8,daytime,1.2,5,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
539,0,0.666,0.8,daytime,1.2,7,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
540,0,0.666,0.9,simple,1.0,3,0.467,0.0,1.0,0.0,999999999.0,0.0,999999999.0
