n_neighbors,weights,th_mode,th_multiplier,th_majority,mk_size,cv_step,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
3,uniform,simple,1.15,0.8,3,2,0.553,0.103,1.0,0.8,200000020.25,3.96,200000021.2
3,uniform,simple,1.15,0.8,5,2,0.517,0.032,1.0,0.8,200000021.6,0.0,200000021.6
3,uniform,simple,1.15,0.8,7,2,0.507,0.012,1.0,0.2,800000005.0,0.0,800000005.0
3,uniform,simple,1.15,0.9,3,2,0.514,0.026,1.0,0.6,400000016.5,0.7,400000016.5
3,uniform,simple,1.15,0.9,5,2,0.503,0.006,1.0,0.2,800000005.0,0.0,800000005.0
3,uniform,simple,1.15,0.9,7,2,0.503,0.006,1.0,0.2,800000005.0,0.0,800000005.0
3,uniform,simple,1.15,1.0,3,2,0.514,0.026,1.0,0.6,400000016.5,0.7,400000016.5
3,uniform,simple,1.15,1.0,5,2,0.503,0.006,1.0,0.2,800000005.0,0.0,800000005.0
3,uniform,simple,1.15,1.0,7,2,0.503,0.006,1.0,0.2,800000005.0,0.0,800000005.0
3,uniform,simple,1.2,0.1,3,2,1.0,1.0,1.0,1.0,7.756,6.032,7.4
3,uniform,simple,1.2,0.1,5,2,0.997,0.993,1.0,1.0,10.084,7.625,9.9
3,uniform,simple,1.2,0.1,7,2,0.983,0.968,1.0,1.0,10.832,8.046,10.4
3,uniform,simple,1.2,0.2,3,2,0.87,0.736,1.0,1.0,19.461,10.339,20.0
3,uniform,simple,1.2,0.2,5,2,0.823,0.642,1.0,1.0,19.711,10.405,20.2
3,uniform,simple,1.2,0.2,7,2,0.78,0.558,1.0,1.0,20.882,10.003,21.7
3,uniform,simple,1.2,0.3,3,2,0.8,0.593,1.0,1.0,20.306,10.912,20.6
3,uniform,simple,1.2,0.3,5,2,0.754,0.505,1.0,1.0,20.541,10.282,21.6
3,uniform,simple,1.2,0.3,7,2,0.733,0.466,1.0,1.0,21.209,10.179,22.9
3,uniform,simple,1.2,0.4,3,2,0.773,0.543,1.0,1.0,20.412,10.586,21.2
3,uniform,simple,1.2,0.4,5,2,0.74,0.479,1.0,1.0,20.925,10.4,22.0
3,uniform,simple,1.2,0.4,7,2,0.727,0.452,1.0,1.0,21.254,10.308,22.9
3,uniform,simple,1.2,0.5,3,2,0.753,0.504,1.0,1.0,20.508,10.762,21.2
3,uniform,simple,1.2,0.5,5,2,0.717,0.433,1.0,1.0,20.935,10.049,22.0
3,uniform,simple,1.2,0.5,7,2,0.697,0.391,1.0,1.0,20.664,10.26,21.3
3,uniform,simple,1.2,0.6,3,2,0.737,0.471,1.0,1.0,20.268,10.551,21.0
3,uniform,simple,1.2,0.6,5,2,0.693,0.382,1.0,1.0,21.003,10.149,21.8
3,uniform,simple,1.2,0.6,7,2,0.663,0.323,1.0,1.0,20.741,10.197,22.1
3,uniform,simple,1.2,0.7,3,2,0.7,0.394,1.0,1.0,21.825,9.725,22.0
3,uniform,simple,1.2,0.7,5,2,0.64,0.277,1.0,1.0,19.464,9.386,18.5
3,uniform,simple,1.2,0.7,7,2,0.607,0.212,1.0,1.0,18.462,9.543,18.2
3,uniform,simple,1.2,0.8,3,2,0.55,0.097,1.0,0.8,200000020.043,3.963,200000020.8
3,uniform,simple,1.2,0.8,5,2,0.513,0.025,1.0,0.6,400000017.0,0.0,400000017.0
3,uniform,simple,1.2,0.8,7,2,0.503,0.006,1.0,0.2,800000005.0,0.0,800000005.0
3,uniform,simple,1.2,0.9,3,2,0.514,0.026,1.0,0.6,400000016.5,0.7,400000016.5
3,uniform,simple,1.2,0.9,5,2,0.503,0.006,1.0,0.2,800000005.0,0.0,800000005.0
3,uniform,simple,1.2,0.9,7,2,0.503,0.006,1.0,0.2,800000005.0,0.0,800000005.0
3,uniform,simple,1.2,1.0,3,2,0.514,0.026,1.0,0.6,400000016.5,0.7,400000016.5
3,uniform,simple,1.2,1.0,5,2,0.503,0.006,1.0,0.2,800000005.0,0.0,800000005.0
3,uniform,simple,1.2,1.0,7,2,0.503,0.006,1.0,0.2,800000005.0,0.0,800000005.0
5,distance,daytime,1.0,0.1,3,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,daytime,1.0,0.1,5,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,daytime,1.0,0.1,7,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,daytime,1.0,0.2,3,2,0.5,1.0,0.0,0.5,1.517,3.886,0.0
5,distance,daytime,1.0,0.2,5,2,0.5,1.0,0.0,0.5,1.54,3.96,0.0
5,distance,daytime,1.0,0.2,7,2,0.5,1.0,0.0,0.5,1.443,3.998,0.0
5,distance,daytime,1.0,0.3,3,2,0.5,1.0,0.0,0.5,3.246,6.081,0.0
5,distance,daytime,1.0,0.3,5,2,0.5,1.0,0.0,0.5,3.372,6.352,0.0
5,distance,daytime,1.0,0.3,7,2,0.5,1.0,0.0,0.5,3.298,6.262,0.0
5,distance,daytime,1.0,0.4,3,2,0.5,1.0,0.0,0.5,5.476,8.101,0.5
5,distance,daytime,1.0,0.4,5,2,0.5,1.0,0.0,0.5,5.905,8.58,0.4
5,distance,daytime,1.0,0.4,7,2,0.5,1.0,0.0,0.5,6.555,9.189,1.7
5,distance,daytime,1.0,0.5,3,2,0.5,1.0,0.0,0.5,8.473,9.48,4.3
5,distance,daytime,1.0,0.5,5,2,0.5,1.0,0.0,0.5,10.032,10.226,7.4
5,distance,daytime,1.0,0.5,7,2,0.5,1.0,0.0,0.5,11.471,10.732,8.0
5,distance,daytime,1.0,0.6,3,2,0.5,1.0,0.0,0.5,12.654,10.651,12.7
5,distance,daytime,1.0,0.6,5,2,0.5,1.0,0.0,0.5,13.794,11.077,13.4
5,distance,daytime,1.0,0.6,7,2,0.503,0.954,0.053,0.501,15.983,11.358,16.5
5,distance,daytime,1.0,0.7,3,2,0.593,0.907,0.279,0.557,16.981,10.79,18.2
5,distance,daytime,1.0,0.7,5,2,0.663,0.703,0.624,0.658,19.379,10.273,20.0
5,distance,daytime,1.0,0.7,7,2,0.727,0.56,0.891,0.845,20.592,10.144,21.3
5,distance,daytime,1.0,0.8,3,2,0.683,0.478,0.886,0.808,24.073,7.744,24.5
5,distance,daytime,1.0,0.8,5,2,0.657,0.317,0.992,0.983,24.451,7.576,24.5
5,distance,daytime,1.0,0.8,7,2,0.613,0.22,1.0,1.0,25.435,6.337,24.9
5,distance,daytime,1.0,0.9,3,2,0.583,0.169,1.0,1.0,23.22,7.44,24.5
5,distance,daytime,1.0,0.9,5,2,0.553,0.107,1.0,1.0,25.317,5.931,26.7
5,distance,daytime,1.0,0.9,7,2,0.53,0.059,1.0,1.0,28.167,2.371,28.5
5,distance,daytime,1.0,1.0,3,2,0.583,0.169,1.0,1.0,23.22,7.44,24.5
5,distance,daytime,1.0,1.0,5,2,0.553,0.107,1.0,1.0,25.317,5.931,26.7
5,distance,daytime,1.0,1.0,7,2,0.53,0.059,1.0,1.0,28.167,2.371,28.5
5,distance,daytime,1.05,0.1,3,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,daytime,1.05,0.1,5,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,daytime,1.05,0.1,7,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,daytime,1.05,0.2,3,2,0.5,1.0,0.0,0.5,1.517,3.886,0.0
5,distance,daytime,1.05,0.2,5,2,0.5,1.0,0.0,0.5,1.54,3.96,0.0
5,distance,daytime,1.05,0.2,7,2,0.5,1.0,0.0,0.5,1.443,3.998,0.0
5,distance,daytime,1.05,0.3,3,2,0.5,1.0,0.0,0.5,3.246,6.081,0.0
5,distance,daytime,1.05,0.3,5,2,0.5,1.0,0.0,0.5,3.372,6.352,0.0
5,distance,daytime,1.05,0.3,7,2,0.5,1.0,0.0,0.5,3.298,6.262,0.0
5,distance,daytime,1.05,0.4,3,2,0.5,1.0,0.0,0.5,5.476,8.101,0.5
5,distance,daytime,1.05,0.4,5,2,0.5,1.0,0.0,0.5,5.905,8.58,0.4
5,distance,daytime,1.05,0.4,7,2,0.5,1.0,0.0,0.5,6.555,9.189,1.7
5,distance,daytime,1.05,0.5,3,2,0.5,1.0,0.0,0.5,8.473,9.48,4.3
5,distance,daytime,1.05,0.5,5,2,0.5,1.0,0.0,0.5,10.032,10.226,7.4
5,distance,daytime,1.05,0.5,7,2,0.5,1.0,0.0,0.5,11.471,10.732,8.0
5,distance,daytime,1.05,0.6,3,2,0.5,1.0,0.0,0.5,12.654,10.651,12.7
5,distance,daytime,1.05,0.6,5,2,0.5,1.0,0.0,0.5,13.794,11.077,13.4
5,distance,daytime,1.05,0.6,7,2,0.503,0.954,0.053,0.501,15.983,11.358,16.5
5,distance,daytime,1.05,0.7,3,2,0.593,0.907,0.279,0.557,16.981,10.79,18.2
5,distance,daytime,1.05,0.7,5,2,0.663,0.703,0.624,0.658,19.379,10.273,20.0
5,distance,daytime,1.05,0.7,7,2,0.727,0.56,0.891,0.845,20.592,10.144,21.3
5,distance,daytime,1.05,0.8,3,2,0.683,0.478,0.886,0.808,24.073,7.744,24.5
5,distance,daytime,1.05,0.8,5,2,0.657,0.317,0.992,0.983,24.451,7.576,24.5
5,distance,daytime,1.05,0.8,7,2,0.613,0.22,1.0,1.0,25.435,6.337,24.9
5,distance,daytime,1.05,0.9,3,2,0.583,0.169,1.0,1.0,23.22,7.44,24.5
5,distance,daytime,1.05,0.9,5,2,0.553,0.107,1.0,1.0,25.317,5.931,26.7
5,distance,daytime,1.05,0.9,7,2,0.53,0.059,1.0,1.0,28.167,2.371,28.5
5,distance,daytime,1.05,1.0,3,2,0.583,0.169,1.0,1.0,23.22,7.44,24.5
5,distance,daytime,1.05,1.0,5,2,0.553,0.107,1.0,1.0,25.317,5.931,26.7
5,distance,daytime,1.05,1.0,7,2,0.53,0.059,1.0,1.0,28.167,2.371,28.5
5,distance,daytime,1.1,0.1,3,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,daytime,1.1,0.1,5,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,daytime,1.1,0.1,7,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,daytime,1.1,0.2,3,2,0.5,1.0,0.0,0.5,1.517,3.886,0.0
5,distance,daytime,1.1,0.2,5,2,0.5,1.0,0.0,0.5,1.54,3.96,0.0
5,distance,daytime,1.1,0.2,7,2,0.5,1.0,0.0,0.5,1.443,3.998,0.0
5,distance,daytime,1.1,0.3,3,2,0.5,1.0,0.0,0.5,3.246,6.081,0.0
5,distance,daytime,1.1,0.3,5,2,0.5,1.0,0.0,0.5,3.372,6.352,0.0
5,distance,daytime,1.1,0.3,7,2,0.5,1.0,0.0,0.5,3.298,6.262,0.0
5,distance,daytime,1.1,0.4,3,2,0.5,1.0,0.0,0.5,5.476,8.101,0.5
5,distance,daytime,1.1,0.4,5,2,0.5,1.0,0.0,0.5,5.905,8.58,0.4
5,distance,daytime,1.1,0.4,7,2,0.5,1.0,0.0,0.5,6.555,9.189,1.7
5,distance,daytime,1.1,0.5,3,2,0.5,1.0,0.0,0.5,8.473,9.48,4.3
5,distance,daytime,1.1,0.5,5,2,0.5,1.0,0.0,0.5,10.032,10.226,7.4
5,distance,daytime,1.1,0.5,7,2,0.5,1.0,0.0,0.5,11.471,10.732,8.0
5,distance,daytime,1.1,0.6,3,2,0.5,1.0,0.0,0.5,12.654,10.651,12.7
5,distance,daytime,1.1,0.6,5,2,0.5,1.0,0.0,0.5,13.794,11.077,13.4
5,distance,daytime,1.1,0.6,7,2,0.503,0.954,0.053,0.501,15.983,11.358,16.5
5,distance,daytime,1.1,0.7,3,2,0.593,0.907,0.279,0.557,16.981,10.79,18.2
5,distance,daytime,1.1,0.7,5,2,0.663,0.703,0.624,0.658,19.379,10.273,20.0
5,distance,daytime,1.1,0.7,7,2,0.727,0.56,0.891,0.845,20.592,10.144,21.3
5,distance,daytime,1.1,0.8,3,2,0.683,0.478,0.886,0.808,24.073,7.744,24.5
5,distance,daytime,1.1,0.8,5,2,0.657,0.317,0.992,0.983,24.451,7.576,24.5
5,distance,daytime,1.1,0.8,7,2,0.613,0.22,1.0,1.0,25.435,6.337,24.9
5,distance,daytime,1.1,0.9,3,2,0.583,0.169,1.0,1.0,23.22,7.44,24.5
5,distance,daytime,1.1,0.9,5,2,0.553,0.107,1.0,1.0,25.317,5.931,26.7
5,distance,daytime,1.1,0.9,7,2,0.53,0.059,1.0,1.0,28.167,2.371,28.5
5,distance,daytime,1.1,1.0,3,2,0.583,0.169,1.0,1.0,23.22,7.44,24.5
5,distance,daytime,1.1,1.0,5,2,0.553,0.107,1.0,1.0,25.317,5.931,26.7
5,distance,daytime,1.1,1.0,7,2,0.53,0.059,1.0,1.0,28.167,2.371,28.5
5,distance,daytime,1.15,0.1,3,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,daytime,1.15,0.1,5,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,daytime,1.15,0.1,7,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,daytime,1.15,0.2,3,2,0.5,1.0,0.0,0.5,1.517,3.886,0.0
5,distance,daytime,1.15,0.2,5,2,0.5,1.0,0.0,0.5,1.54,3.96,0.0
5,distance,daytime,1.15,0.2,7,2,0.5,1.0,0.0,0.5,1.443,3.998,0.0
5,distance,daytime,1.15,0.3,3,2,0.5,1.0,0.0,0.5,3.246,6.081,0.0
5,distance,daytime,1.15,0.3,5,2,0.5,1.0,0.0,0.5,3.372,6.352,0.0
5,distance,daytime,1.15,0.3,7,2,0.5,1.0,0.0,0.5,3.298,6.262,0.0
5,distance,daytime,1.15,0.4,3,2,0.5,1.0,0.0,0.5,5.476,8.101,0.5
5,distance,daytime,1.15,0.4,5,2,0.5,1.0,0.0,0.5,5.905,8.58,0.4
5,distance,daytime,1.15,0.4,7,2,0.5,1.0,0.0,0.5,6.555,9.189,1.7
5,distance,daytime,1.15,0.5,3,2,0.5,1.0,0.0,0.5,8.473,9.48,4.3
5,distance,daytime,1.15,0.5,5,2,0.5,1.0,0.0,0.5,10.032,10.226,7.4
5,distance,daytime,1.15,0.5,7,2,0.5,1.0,0.0,0.5,11.471,10.732,8.0
5,distance,daytime,1.15,0.6,3,2,0.5,1.0,0.0,0.5,12.654,10.651,12.7
5,distance,daytime,1.15,0.6,5,2,0.5,1.0,0.0,0.5,13.794,11.077,13.4
5,distance,daytime,1.15,0.6,7,2,0.503,0.954,0.053,0.501,15.983,11.358,16.5
5,distance,daytime,1.15,0.7,3,2,0.593,0.907,0.279,0.557,16.981,10.79,18.2
5,distance,daytime,1.15,0.7,5,2,0.663,0.703,0.624,0.658,19.379,10.273,20.0
5,distance,daytime,1.15,0.7,7,2,0.727,0.56,0.891,0.845,20.592,10.144,21.3
5,distance,daytime,1.15,0.8,3,2,0.683,0.478,0.886,0.808,24.073,7.744,24.5
5,distance,daytime,1.15,0.8,5,2,0.657,0.317,0.992,0.983,24.451,7.576,24.5
5,distance,daytime,1.15,0.8,7,2,0.613,0.22,1.0,1.0,25.435,6.337,24.9
5,distance,daytime,1.15,0.9,3,2,0.583,0.169,1.0,1.0,23.22,7.44,24.5
5,distance,daytime,1.15,0.9,5,2,0.553,0.107,1.0,1.0,25.317,5.931,26.7
5,distance,daytime,1.15,0.9,7,2,0.53,0.059,1.0,1.0,28.167,2.371,28.5
5,distance,daytime,1.15,1.0,3,2,0.583,0.169,1.0,1.0,23.22,7.44,24.5
5,distance,daytime,1.15,1.0,5,2,0.553,0.107,1.0,1.0,25.317,5.931,26.7
5,distance,daytime,1.15,1.0,7,2,0.53,0.059,1.0,1.0,28.167,2.371,28.5
5,distance,daytime,1.2,0.1,3,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,daytime,1.2,0.1,5,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,daytime,1.2,0.1,7,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,daytime,1.2,0.2,3,2,0.5,1.0,0.0,0.5,1.517,3.886,0.0
5,distance,daytime,1.2,0.2,5,2,0.5,1.0,0.0,0.5,1.54,3.96,0.0
5,distance,daytime,1.2,0.2,7,2,0.5,1.0,0.0,0.5,1.443,3.998,0.0
5,distance,daytime,1.2,0.3,3,2,0.5,1.0,0.0,0.5,3.246,6.081,0.0
5,distance,daytime,1.2,0.3,5,2,0.5,1.0,0.0,0.5,3.372,6.352,0.0
5,distance,daytime,1.2,0.3,7,2,0.5,1.0,0.0,0.5,3.298,6.262,0.0
5,distance,daytime,1.2,0.4,3,2,0.5,1.0,0.0,0.5,5.476,8.101,0.5
5,distance,daytime,1.2,0.4,5,2,0.5,1.0,0.0,0.5,5.905,8.58,0.4
5,distance,daytime,1.2,0.4,7,2,0.5,1.0,0.0,0.5,6.555,9.189,1.7
5,distance,daytime,1.2,0.5,3,2,0.5,1.0,0.0,0.5,8.473,9.48,4.3
5,distance,daytime,1.2,0.5,5,2,0.5,1.0,0.0,0.5,10.032,10.226,7.4
5,distance,daytime,1.2,0.5,7,2,0.5,1.0,0.0,0.5,11.471,10.732,8.0
5,distance,daytime,1.2,0.6,3,2,0.5,1.0,0.0,0.5,12.654,10.651,12.7
5,distance,daytime,1.2,0.6,5,2,0.5,1.0,0.0,0.5,13.794,11.077,13.4
5,distance,daytime,1.2,0.6,7,2,0.503,0.954,0.053,0.501,15.983,11.358,16.5
5,distance,daytime,1.2,0.7,3,2,0.593,0.907,0.279,0.557,16.981,10.79,18.2
5,distance,daytime,1.2,0.7,5,2,0.663,0.703,0.624,0.658,19.379,10.273,20.0
5,distance,daytime,1.2,0.7,7,2,0.727,0.56,0.891,0.845,20.592,10.144,21.3
5,distance,daytime,1.2,0.8,3,2,0.683,0.478,0.886,0.808,24.073,7.744,24.5
5,distance,daytime,1.2,0.8,5,2,0.657,0.317,0.992,0.983,24.451,7.576,24.5
5,distance,daytime,1.2,0.8,7,2,0.613,0.22,1.0,1.0,25.435,6.337,24.9
5,distance,daytime,1.2,0.9,3,2,0.583,0.169,1.0,1.0,23.22,7.44,24.5
5,distance,daytime,1.2,0.9,5,2,0.553,0.107,1.0,1.0,25.317,5.931,26.7
5,distance,daytime,1.2,0.9,7,2,0.53,0.059,1.0,1.0,28.167,2.371,28.5
5,distance,daytime,1.2,1.0,3,2,0.583,0.169,1.0,1.0,23.22,7.44,24.5
5,distance,daytime,1.2,1.0,5,2,0.553,0.107,1.0,1.0,25.317,5.931,26.7
5,distance,daytime,1.2,1.0,7,2,0.53,0.059,1.0,1.0,28.167,2.371,28.5
5,distance,simple,1.0,0.1,3,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,simple,1.0,0.1,5,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,simple,1.0,0.1,7,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,simple,1.0,0.2,3,2,0.5,1.0,0.0,0.5,1.517,3.886,0.0
5,distance,simple,1.0,0.2,5,2,0.5,1.0,0.0,0.5,1.54,3.96,0.0
5,distance,simple,1.0,0.2,7,2,0.5,1.0,0.0,0.5,1.443,3.998,0.0
5,distance,simple,1.0,0.3,3,2,0.5,1.0,0.0,0.5,3.246,6.081,0.0
5,distance,simple,1.0,0.3,5,2,0.5,1.0,0.0,0.5,3.372,6.352,0.0
5,distance,simple,1.0,0.3,7,2,0.5,1.0,0.0,0.5,3.298,6.262,0.0
5,distance,simple,1.0,0.4,3,2,0.5,1.0,0.0,0.5,5.476,8.101,0.5
5,distance,simple,1.0,0.4,5,2,0.5,1.0,0.0,0.5,5.905,8.58,0.4
5,distance,simple,1.0,0.4,7,2,0.5,1.0,0.0,0.5,6.555,9.189,1.7
5,distance,simple,1.0,0.5,3,2,0.5,1.0,0.0,0.5,8.473,9.48,4.3
5,distance,simple,1.0,0.5,5,2,0.5,1.0,0.0,0.5,10.032,10.226,7.4
5,distance,simple,1.0,0.5,7,2,0.5,1.0,0.0,0.5,11.471,10.732,8.0
5,distance,simple,1.0,0.6,3,2,0.5,1.0,0.0,0.5,12.654,10.651,12.7
5,distance,simple,1.0,0.6,5,2,0.5,1.0,0.0,0.5,13.794,11.077,13.4
5,distance,simple,1.0,0.6,7,2,0.503,0.954,0.053,0.501,15.983,11.358,16.5
5,distance,simple,1.0,0.7,3,2,0.593,0.907,0.279,0.557,16.981,10.79,18.2
5,distance,simple,1.0,0.7,5,2,0.663,0.703,0.624,0.658,19.379,10.273,20.0
5,distance,simple,1.0,0.7,7,2,0.727,0.56,0.891,0.845,20.592,10.144,21.3
5,distance,simple,1.0,0.8,3,2,0.683,0.478,0.886,0.808,24.073,7.744,24.5
5,distance,simple,1.0,0.8,5,2,0.657,0.317,0.992,0.983,24.451,7.576,24.5
5,distance,simple,1.0,0.8,7,2,0.613,0.22,1.0,1.0,25.435,6.337,24.9
5,distance,simple,1.0,0.9,3,2,0.583,0.169,1.0,1.0,23.22,7.44,24.5
5,distance,simple,1.0,0.9,5,2,0.553,0.107,1.0,1.0,25.317,5.931,26.7
5,distance,simple,1.0,0.9,7,2,0.53,0.059,1.0,1.0,28.167,2.371,28.5
5,distance,simple,1.0,1.0,3,2,0.583,0.169,1.0,1.0,23.22,7.44,24.5
5,distance,simple,1.0,1.0,5,2,0.553,0.107,1.0,1.0,25.317,5.931,26.7
5,distance,simple,1.0,1.0,7,2,0.53,0.059,1.0,1.0,28.167,2.371,28.5
5,distance,simple,1.05,0.1,3,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,simple,1.05,0.1,5,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,simple,1.05,0.1,7,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,simple,1.05,0.2,3,2,0.5,1.0,0.0,0.5,1.517,3.886,0.0
5,distance,simple,1.05,0.2,5,2,0.5,1.0,0.0,0.5,1.54,3.96,0.0
5,distance,simple,1.05,0.2,7,2,0.5,1.0,0.0,0.5,1.443,3.998,0.0
5,distance,simple,1.05,0.3,3,2,0.5,1.0,0.0,0.5,3.246,6.081,0.0
5,distance,simple,1.05,0.3,5,2,0.5,1.0,0.0,0.5,3.372,6.352,0.0
5,distance,simple,1.05,0.3,7,2,0.5,1.0,0.0,0.5,3.298,6.262,0.0
5,distance,simple,1.05,0.4,3,2,0.5,1.0,0.0,0.5,5.476,8.101,0.5
5,distance,simple,1.05,0.4,5,2,0.5,1.0,0.0,0.5,5.905,8.58,0.4
5,distance,simple,1.05,0.4,7,2,0.5,1.0,0.0,0.5,6.555,9.189,1.7
5,distance,simple,1.05,0.5,3,2,0.5,1.0,0.0,0.5,8.473,9.48,4.3
5,distance,simple,1.05,0.5,5,2,0.5,1.0,0.0,0.5,10.032,10.226,7.4
5,distance,simple,1.05,0.5,7,2,0.5,1.0,0.0,0.5,11.471,10.732,8.0
5,distance,simple,1.05,0.6,3,2,0.5,1.0,0.0,0.5,12.654,10.651,12.7
5,distance,simple,1.05,0.6,5,2,0.5,1.0,0.0,0.5,13.794,11.077,13.4
5,distance,simple,1.05,0.6,7,2,0.503,0.954,0.053,0.501,15.983,11.358,16.5
5,distance,simple,1.05,0.7,3,2,0.593,0.907,0.279,0.557,16.981,10.79,18.2
5,distance,simple,1.05,0.7,5,2,0.663,0.703,0.624,0.658,19.379,10.273,20.0
5,distance,simple,1.05,0.7,7,2,0.727,0.56,0.891,0.845,20.592,10.144,21.3
5,distance,simple,1.05,0.8,3,2,0.683,0.478,0.886,0.808,24.073,7.744,24.5
5,distance,simple,1.05,0.8,5,2,0.657,0.317,0.992,0.983,24.451,7.576,24.5
5,distance,simple,1.05,0.8,7,2,0.613,0.22,1.0,1.0,25.435,6.337,24.9
5,distance,simple,1.05,0.9,3,2,0.583,0.169,1.0,1.0,23.22,7.44,24.5
5,distance,simple,1.05,0.9,5,2,0.553,0.107,1.0,1.0,25.317,5.931,26.7
5,distance,simple,1.05,0.9,7,2,0.53,0.059,1.0,1.0,28.167,2.371,28.5
5,distance,simple,1.05,1.0,3,2,0.583,0.169,1.0,1.0,23.22,7.44,24.5
5,distance,simple,1.05,1.0,5,2,0.553,0.107,1.0,1.0,25.317,5.931,26.7
5,distance,simple,1.05,1.0,7,2,0.53,0.059,1.0,1.0,28.167,2.371,28.5
5,distance,simple,1.1,0.1,3,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,simple,1.1,0.1,5,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,simple,1.1,0.1,7,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,simple,1.1,0.2,3,2,0.5,1.0,0.0,0.5,1.517,3.886,0.0
5,distance,simple,1.1,0.2,5,2,0.5,1.0,0.0,0.5,1.54,3.96,0.0
5,distance,simple,1.1,0.2,7,2,0.5,1.0,0.0,0.5,1.443,3.998,0.0
5,distance,simple,1.1,0.3,3,2,0.5,1.0,0.0,0.5,3.246,6.081,0.0
5,distance,simple,1.1,0.3,5,2,0.5,1.0,0.0,0.5,3.372,6.352,0.0
5,distance,simple,1.1,0.3,7,2,0.5,1.0,0.0,0.5,3.298,6.262,0.0
5,distance,simple,1.1,0.4,3,2,0.5,1.0,0.0,0.5,5.476,8.101,0.5
5,distance,simple,1.1,0.4,5,2,0.5,1.0,0.0,0.5,5.905,8.58,0.4
5,distance,simple,1.1,0.4,7,2,0.5,1.0,0.0,0.5,6.555,9.189,1.7
5,distance,simple,1.1,0.5,3,2,0.5,1.0,0.0,0.5,8.473,9.48,4.3
5,distance,simple,1.1,0.5,5,2,0.5,1.0,0.0,0.5,10.032,10.226,7.4
5,distance,simple,1.1,0.5,7,2,0.5,1.0,0.0,0.5,11.471,10.732,8.0
5,distance,simple,1.1,0.6,3,2,0.5,1.0,0.0,0.5,12.654,10.651,12.7
5,distance,simple,1.1,0.6,5,2,0.5,1.0,0.0,0.5,13.794,11.077,13.4
5,distance,simple,1.1,0.6,7,2,0.503,0.954,0.053,0.501,15.983,11.358,16.5
5,distance,simple,1.1,0.7,3,2,0.593,0.907,0.279,0.557,16.981,10.79,18.2
5,distance,simple,1.1,0.7,5,2,0.663,0.703,0.624,0.658,19.379,10.273,20.0
5,distance,simple,1.1,0.7,7,2,0.727,0.56,0.891,0.845,20.592,10.144,21.3
5,distance,simple,1.1,0.8,3,2,0.683,0.478,0.886,0.808,24.073,7.744,24.5
5,distance,simple,1.1,0.8,5,2,0.657,0.317,0.992,0.983,24.451,7.576,24.5
5,distance,simple,1.1,0.8,7,2,0.613,0.22,1.0,1.0,25.435,6.337,24.9
5,distance,simple,1.1,0.9,3,2,0.583,0.169,1.0,1.0,23.22,7.44,24.5
5,distance,simple,1.1,0.9,5,2,0.553,0.107,1.0,1.0,25.317,5.931,26.7
5,distance,simple,1.1,0.9,7,2,0.53,0.059,1.0,1.0,28.167,2.371,28.5
5,distance,simple,1.1,1.0,3,2,0.583,0.169,1.0,1.0,23.22,7.44,24.5
5,distance,simple,1.1,1.0,5,2,0.553,0.107,1.0,1.0,25.317,5.931,26.7
5,distance,simple,1.1,1.0,7,2,0.53,0.059,1.0,1.0,28.167,2.371,28.5
5,distance,simple,1.15,0.1,3,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,simple,1.15,0.1,5,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,simple,1.15,0.1,7,2,0.5,1.0,0.0,0.5,0.044,0.227,0.0
5,distance,simple,1.15,0.2,3,2,0.5,1.0,0.0,0.5,1.517,3.886,0.0
5,distance,simple,1.15,0.2,5,2,0.5,1.0,0.0,0.5,1.54,3.96,0.0
