alpha,max_iter,th_mode,th_multiplier,th_majority,mk_size,cv_step,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
1.665,2000,daytime,1.2,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.2,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.2,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.2,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.2,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.2,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.2,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.2,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,daytime,1.2,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.0,0.1,3,2,0.72,0.44,1.0,1.0,12.885,12.383,9.4
1.665,2000,simple,1.0,0.1,5,2,0.69,0.381,1.0,1.0,11.247,12.074,8.4
1.665,2000,simple,1.0,0.1,7,2,0.68,0.361,1.0,1.0,10.552,11.864,7.8
1.665,2000,simple,1.0,0.2,3,2,0.647,0.295,1.0,1.0,9.715,13.065,4.4
1.665,2000,simple,1.0,0.2,5,2,0.627,0.255,1.0,1.0,6.061,9.16,0.0
1.665,2000,simple,1.0,0.2,7,2,0.627,0.255,1.0,1.0,6.061,9.16,0.0
1.665,2000,simple,1.0,0.3,3,2,0.61,0.224,1.0,1.0,3.304,6.011,0.0
1.665,2000,simple,1.0,0.3,5,2,0.607,0.217,1.0,1.0,2.738,5.789,0.0
1.665,2000,simple,1.0,0.3,7,2,0.607,0.217,1.0,1.0,2.738,5.789,0.0
1.665,2000,simple,1.0,0.4,3,2,0.6,0.203,1.0,1.0,1.08,2.16,0.0
1.665,2000,simple,1.0,0.4,5,2,0.6,0.203,1.0,1.0,1.08,2.16,0.0
1.665,2000,simple,1.0,0.4,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.665,2000,simple,1.0,0.5,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.665,2000,simple,1.0,0.5,5,2,0.597,0.196,1.0,1.0,0.183,0.471,0.0
1.665,2000,simple,1.0,0.5,7,2,0.597,0.196,1.0,1.0,0.242,0.542,0.0
1.665,2000,simple,1.0,0.6,3,2,0.597,0.196,1.0,1.0,3.239,4.323,1.0
1.665,2000,simple,1.0,0.6,5,2,0.597,0.196,1.0,1.0,4.423,5.908,1.9
1.665,2000,simple,1.0,0.6,7,2,0.593,0.19,1.0,1.0,4.6,5.897,1.9
1.665,2000,simple,1.0,0.7,3,2,0.57,0.139,1.0,1.0,3.783,5.566,0.7
1.665,2000,simple,1.0,0.7,5,2,0.57,0.139,1.0,1.0,4.533,6.969,0.6
1.665,2000,simple,1.0,0.7,7,2,0.57,0.139,1.0,1.0,4.617,7.09,0.6
1.665,2000,simple,1.0,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.0,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.0,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.0,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.0,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.0,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.0,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.0,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.0,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.05,0.1,3,2,0.71,0.421,1.0,1.0,12.496,12.478,9.1
1.665,2000,simple,1.05,0.1,5,2,0.69,0.381,1.0,1.0,11.479,12.142,8.5
1.665,2000,simple,1.05,0.1,7,2,0.67,0.34,1.0,1.0,10.17,11.958,7.5
1.665,2000,simple,1.05,0.2,3,2,0.633,0.269,1.0,1.0,7.306,10.065,0.0
1.665,2000,simple,1.05,0.2,5,2,0.627,0.255,1.0,1.0,6.311,9.51,0.0
1.665,2000,simple,1.05,0.2,7,2,0.624,0.248,1.0,1.0,5.74,9.279,0.0
1.665,2000,simple,1.05,0.3,3,2,0.61,0.224,1.0,1.0,3.338,6.063,0.0
1.665,2000,simple,1.05,0.3,5,2,0.607,0.217,1.0,1.0,2.778,5.869,0.0
1.665,2000,simple,1.05,0.3,7,2,0.607,0.217,1.0,1.0,2.778,5.869,0.0
1.665,2000,simple,1.05,0.4,3,2,0.6,0.203,1.0,1.0,1.12,2.24,0.0
1.665,2000,simple,1.05,0.4,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.665,2000,simple,1.05,0.4,7,2,0.597,0.196,1.0,1.0,0.025,0.066,0.0
1.665,2000,simple,1.05,0.5,3,2,0.597,0.196,1.0,1.0,0.057,0.14,0.0
1.665,2000,simple,1.05,0.5,5,2,0.597,0.196,1.0,1.0,0.241,0.611,0.0
1.665,2000,simple,1.05,0.5,7,2,0.597,0.196,1.0,1.0,0.299,0.682,0.0
1.665,2000,simple,1.05,0.6,3,2,0.597,0.196,1.0,1.0,4.325,5.873,2.0
1.665,2000,simple,1.05,0.6,5,2,0.593,0.19,1.0,1.0,4.042,5.635,1.9
1.665,2000,simple,1.05,0.6,7,2,0.59,0.182,1.0,1.0,6.502,9.758,1.7
1.665,2000,simple,1.05,0.7,3,2,0.57,0.139,1.0,1.0,3.95,5.728,0.8
1.665,2000,simple,1.05,0.7,5,2,0.57,0.139,1.0,1.0,4.817,7.136,0.9
1.665,2000,simple,1.05,0.7,7,2,0.563,0.126,1.0,1.0,3.017,4.994,0.0
1.665,2000,simple,1.05,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.05,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.05,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.05,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.05,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.05,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.05,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.05,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.05,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.1,0.1,3,2,0.693,0.387,1.0,1.0,11.417,12.05,8.4
1.665,2000,simple,1.1,0.1,5,2,0.683,0.367,1.0,1.0,11.166,12.171,7.9
1.665,2000,simple,1.1,0.1,7,2,0.667,0.334,1.0,1.0,10.362,12.161,7.9
1.665,2000,simple,1.1,0.2,3,2,0.63,0.262,1.0,1.0,6.987,10.18,0.0
1.665,2000,simple,1.1,0.2,5,2,0.624,0.248,1.0,1.0,5.74,9.285,0.0
1.665,2000,simple,1.1,0.2,7,2,0.624,0.248,1.0,1.0,5.788,9.371,0.0
1.665,2000,simple,1.1,0.3,3,2,0.603,0.21,1.0,1.0,1.502,3.354,0.0
1.665,2000,simple,1.1,0.3,5,2,0.603,0.21,1.0,1.0,1.48,3.291,0.0
1.665,2000,simple,1.1,0.3,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
1.665,2000,simple,1.1,0.4,3,2,0.6,0.203,1.0,1.0,1.211,2.455,0.0
1.665,2000,simple,1.1,0.4,5,2,0.597,0.196,1.0,1.0,0.091,0.215,0.0
1.665,2000,simple,1.1,0.4,7,2,0.597,0.196,1.0,1.0,0.116,0.281,0.0
1.665,2000,simple,1.1,0.5,3,2,0.597,0.196,1.0,1.0,0.091,0.215,0.0
1.665,2000,simple,1.1,0.5,5,2,0.597,0.196,1.0,1.0,0.274,0.631,0.0
1.665,2000,simple,1.1,0.5,7,2,0.597,0.196,1.0,1.0,0.332,0.686,0.0
1.665,2000,simple,1.1,0.6,3,2,0.597,0.196,1.0,1.0,5.825,7.862,2.1
1.665,2000,simple,1.1,0.6,5,2,0.59,0.182,1.0,1.0,5.186,7.421,1.9
1.665,2000,simple,1.1,0.6,7,2,0.587,0.176,1.0,1.0,7.124,10.347,0.0
1.665,2000,simple,1.1,0.7,3,2,0.57,0.139,1.0,1.0,4.133,5.791,1.1
1.665,2000,simple,1.1,0.7,5,2,0.57,0.139,1.0,1.0,6.1,8.325,2.3
1.665,2000,simple,1.1,0.7,7,2,0.563,0.126,1.0,1.0,4.013,6.291,0.1
1.665,2000,simple,1.1,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.1,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.1,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.1,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.1,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.1,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.1,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.1,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.1,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.15,0.1,3,2,0.673,0.348,1.0,1.0,11.122,12.488,8.3
1.665,2000,simple,1.15,0.1,5,2,0.67,0.342,1.0,1.0,11.087,12.577,8.3
1.665,2000,simple,1.15,0.1,7,2,0.65,0.302,1.0,1.0,9.253,12.128,6.1
1.665,2000,simple,1.15,0.2,3,2,0.63,0.262,1.0,1.0,7.027,10.228,0.0
1.665,2000,simple,1.15,0.2,5,2,0.62,0.242,1.0,1.0,5.373,9.417,0.0
1.665,2000,simple,1.15,0.2,7,2,0.617,0.236,1.0,1.0,4.988,9.198,0.0
1.665,2000,simple,1.15,0.3,3,2,0.6,0.203,1.0,1.0,1.149,2.31,0.0
1.665,2000,simple,1.15,0.3,5,2,0.597,0.196,1.0,1.0,0.029,0.07,0.0
1.665,2000,simple,1.15,0.3,7,2,0.597,0.196,1.0,1.0,0.029,0.07,0.0
1.665,2000,simple,1.15,0.4,3,2,0.597,0.196,1.0,1.0,0.091,0.215,0.0
1.665,2000,simple,1.15,0.4,5,2,0.597,0.196,1.0,1.0,0.124,0.234,0.0
1.665,2000,simple,1.15,0.4,7,2,0.597,0.196,1.0,1.0,0.149,0.3,0.0
1.665,2000,simple,1.15,0.5,3,2,0.597,0.196,1.0,1.0,0.091,0.215,0.0
1.665,2000,simple,1.15,0.5,5,2,0.597,0.196,1.0,1.0,0.274,0.631,0.0
1.665,2000,simple,1.15,0.5,7,2,0.597,0.196,1.0,1.0,0.332,0.686,0.0
1.665,2000,simple,1.15,0.6,3,2,0.597,0.196,1.0,1.0,6.367,8.237,2.2
1.665,2000,simple,1.15,0.6,5,2,0.59,0.182,1.0,1.0,6.193,8.055,1.9
1.665,2000,simple,1.15,0.6,7,2,0.58,0.161,1.0,1.0,6.6,10.52,0.0
1.665,2000,simple,1.15,0.7,3,2,0.57,0.139,1.0,1.0,4.433,6.177,1.2
1.665,2000,simple,1.15,0.7,5,2,0.567,0.133,1.0,1.0,5.35,8.006,0.7
1.665,2000,simple,1.15,0.7,7,2,0.563,0.126,1.0,1.0,4.193,6.538,0.1
1.665,2000,simple,1.15,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.15,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.15,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.15,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.15,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.15,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.15,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.15,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.15,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.2,0.1,3,2,0.667,0.335,1.0,1.0,10.954,12.686,8.3
1.665,2000,simple,1.2,0.1,5,2,0.663,0.329,1.0,1.0,10.606,12.612,8.4
1.665,2000,simple,1.2,0.1,7,2,0.65,0.302,1.0,1.0,9.341,12.241,6.3
1.665,2000,simple,1.2,0.2,3,2,0.627,0.256,1.0,1.0,6.68,10.391,0.0
1.665,2000,simple,1.2,0.2,5,2,0.617,0.236,1.0,1.0,5.035,9.341,0.0
1.665,2000,simple,1.2,0.2,7,2,0.613,0.229,1.0,1.0,4.433,8.366,0.0
1.665,2000,simple,1.2,0.3,3,2,0.597,0.196,1.0,1.0,0.029,0.07,0.0
1.665,2000,simple,1.2,0.3,5,2,0.597,0.196,1.0,1.0,0.062,0.145,0.0
1.665,2000,simple,1.2,0.3,7,2,0.597,0.196,1.0,1.0,0.062,0.145,0.0
1.665,2000,simple,1.2,0.4,3,2,0.597,0.196,1.0,1.0,0.091,0.215,0.0
1.665,2000,simple,1.2,0.4,5,2,0.597,0.196,1.0,1.0,0.124,0.234,0.0
1.665,2000,simple,1.2,0.4,7,2,0.597,0.196,1.0,1.0,0.199,0.373,0.0
1.665,2000,simple,1.2,0.5,3,2,0.597,0.196,1.0,1.0,0.091,0.215,0.0
1.665,2000,simple,1.2,0.5,5,2,0.597,0.196,1.0,1.0,0.327,0.767,0.0
1.665,2000,simple,1.2,0.5,7,2,0.597,0.196,1.0,1.0,0.386,0.821,0.0
1.665,2000,simple,1.2,0.6,3,2,0.593,0.188,1.0,1.0,6.117,8.371,1.9
1.665,2000,simple,1.2,0.6,5,2,0.587,0.176,1.0,1.0,6.588,8.549,0.2
1.665,2000,simple,1.2,0.6,7,2,0.577,0.154,1.0,1.0,5.45,8.313,0.2
1.665,2000,simple,1.2,0.7,3,2,0.567,0.133,1.0,1.0,4.633,6.638,0.8
1.665,2000,simple,1.2,0.7,5,2,0.567,0.133,1.0,1.0,5.45,8.091,0.8
1.665,2000,simple,1.2,0.7,7,2,0.563,0.126,1.0,1.0,4.3,6.641,0.1
1.665,2000,simple,1.2,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.2,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.2,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.2,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.2,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.2,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.2,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.2,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.665,2000,simple,1.2,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.0,0.1,3,2,0.97,0.944,0.994,0.992,9.656,7.336,9.2
1.998,2000,daytime,1.0,0.1,5,2,0.933,0.864,1.0,1.0,11.154,8.558,10.7
1.998,2000,daytime,1.0,0.1,7,2,0.873,0.742,1.0,1.0,10.667,8.637,9.3
1.998,2000,daytime,1.0,0.2,3,2,0.777,0.551,1.0,1.0,13.257,12.139,11.2
1.998,2000,daytime,1.0,0.2,5,2,0.703,0.408,1.0,1.0,11.673,11.831,8.9
1.998,2000,daytime,1.0,0.2,7,2,0.663,0.328,1.0,1.0,10.032,12.13,6.8
1.998,2000,daytime,1.0,0.3,3,2,0.69,0.38,1.0,1.0,12.156,12.907,8.3
1.998,2000,daytime,1.0,0.3,5,2,0.65,0.301,1.0,1.0,9.618,12.604,2.4
1.998,2000,daytime,1.0,0.3,7,2,0.647,0.294,1.0,1.0,9.28,12.585,2.4
1.998,2000,daytime,1.0,0.4,3,2,0.643,0.289,1.0,1.0,8.781,12.654,0.0
1.998,2000,daytime,1.0,0.4,5,2,0.623,0.25,1.0,1.0,5.823,10.324,0.0
1.998,2000,daytime,1.0,0.4,7,2,0.623,0.25,1.0,1.0,5.876,10.359,0.0
1.998,2000,daytime,1.0,0.5,3,2,0.623,0.25,1.0,1.0,5.848,8.741,0.0
1.998,2000,daytime,1.0,0.5,5,2,0.61,0.223,1.0,1.0,3.667,6.701,0.0
1.998,2000,daytime,1.0,0.5,7,2,0.606,0.216,1.0,1.0,2.958,5.063,0.0
1.998,2000,daytime,1.0,0.6,3,2,0.61,0.225,1.0,1.0,4.11,5.98,0.2
1.998,2000,daytime,1.0,0.6,5,2,0.603,0.21,1.0,1.0,4.029,5.703,1.0
1.998,2000,daytime,1.0,0.6,7,2,0.603,0.21,1.0,1.0,4.554,6.146,1.8
1.998,2000,daytime,1.0,0.7,3,2,0.583,0.168,1.0,1.0,8.103,12.032,0.6
1.998,2000,daytime,1.0,0.7,5,2,0.573,0.147,1.0,1.0,5.84,9.744,0.8
1.998,2000,daytime,1.0,0.7,7,2,0.57,0.139,1.0,1.0,3.583,5.212,0.8
1.998,2000,daytime,1.0,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.0,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.0,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.0,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.0,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.0,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.0,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.0,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.0,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.05,0.1,3,2,0.966,0.93,1.0,1.0,10.172,7.61,9.6
1.998,2000,daytime,1.05,0.1,5,2,0.923,0.843,1.0,1.0,11.751,8.96,11.1
1.998,2000,daytime,1.05,0.1,7,2,0.853,0.701,1.0,1.0,10.757,8.99,9.4
1.998,2000,daytime,1.05,0.2,3,2,0.757,0.512,1.0,1.0,12.794,11.572,11.4
1.998,2000,daytime,1.05,0.2,5,2,0.687,0.374,1.0,1.0,10.438,11.638,7.5
1.998,2000,daytime,1.05,0.2,7,2,0.66,0.322,1.0,1.0,9.901,12.273,5.6
1.998,2000,daytime,1.05,0.3,3,2,0.68,0.361,1.0,1.0,12.183,13.304,9.0
1.998,2000,daytime,1.05,0.3,5,2,0.647,0.295,1.0,1.0,9.449,12.68,2.4
1.998,2000,daytime,1.05,0.3,7,2,0.643,0.288,1.0,1.0,9.118,12.645,2.5
1.998,2000,daytime,1.05,0.4,3,2,0.633,0.27,1.0,1.0,7.417,11.674,0.0
1.998,2000,daytime,1.05,0.4,5,2,0.617,0.238,1.0,1.0,4.654,8.729,0.0
1.998,2000,daytime,1.05,0.4,7,2,0.62,0.244,1.0,1.0,5.508,9.084,0.0
1.998,2000,daytime,1.05,0.5,3,2,0.617,0.237,1.0,1.0,4.46,6.419,0.0
1.998,2000,daytime,1.05,0.5,5,2,0.606,0.216,1.0,1.0,2.995,5.105,0.0
1.998,2000,daytime,1.05,0.5,7,2,0.606,0.216,1.0,1.0,3.049,5.241,0.0
1.998,2000,daytime,1.05,0.6,3,2,0.61,0.225,1.0,1.0,4.196,6.047,0.2
1.998,2000,daytime,1.05,0.6,5,2,0.603,0.21,1.0,1.0,4.211,5.94,1.0
1.998,2000,daytime,1.05,0.6,7,2,0.603,0.21,1.0,1.0,5.74,7.733,1.8
1.998,2000,daytime,1.05,0.7,3,2,0.577,0.153,1.0,1.0,5.3,7.629,0.6
1.998,2000,daytime,1.05,0.7,5,2,0.57,0.139,1.0,1.0,3.733,5.442,0.8
1.998,2000,daytime,1.05,0.7,7,2,0.57,0.139,1.0,1.0,5.233,8.138,0.8
1.998,2000,daytime,1.05,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.05,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.05,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.05,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.05,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.05,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.05,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.05,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.05,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.1,0.1,3,2,0.957,0.909,1.0,1.0,11.251,8.174,11.1
1.998,2000,daytime,1.1,0.1,5,2,0.906,0.808,1.0,1.0,12.231,9.188,12.0
1.998,2000,daytime,1.1,0.1,7,2,0.837,0.667,1.0,1.0,11.659,9.627,10.6
1.998,2000,daytime,1.1,0.2,3,2,0.73,0.46,1.0,1.0,13.039,12.473,11.0
1.998,2000,daytime,1.1,0.2,5,2,0.673,0.348,1.0,1.0,10.652,12.11,7.4
1.998,2000,daytime,1.1,0.2,7,2,0.657,0.315,1.0,1.0,10.116,12.563,5.8
1.998,2000,daytime,1.1,0.3,3,2,0.67,0.341,1.0,1.0,11.5,13.204,6.2
1.998,2000,daytime,1.1,0.3,5,2,0.643,0.288,1.0,1.0,9.277,12.88,2.4
1.998,2000,daytime,1.1,0.3,7,2,0.643,0.288,1.0,1.0,9.244,12.804,2.5
1.998,2000,daytime,1.1,0.4,3,2,0.627,0.257,1.0,1.0,6.499,10.97,0.0
1.998,2000,daytime,1.1,0.4,5,2,0.613,0.23,1.0,1.0,4.484,8.946,0.0
1.998,2000,daytime,1.1,0.4,7,2,0.613,0.23,1.0,1.0,4.273,6.656,0.0
1.998,2000,daytime,1.1,0.5,3,2,0.613,0.231,1.0,1.0,3.72,6.155,0.0
1.998,2000,daytime,1.1,0.5,5,2,0.606,0.216,1.0,1.0,2.995,5.105,0.0
1.998,2000,daytime,1.1,0.5,7,2,0.606,0.216,1.0,1.0,3.196,5.515,0.0
1.998,2000,daytime,1.1,0.6,3,2,0.61,0.225,1.0,1.0,4.394,6.198,0.2
1.998,2000,daytime,1.1,0.6,5,2,0.603,0.21,1.0,1.0,5.424,7.413,1.7
1.998,2000,daytime,1.1,0.6,7,2,0.6,0.203,1.0,1.0,5.929,8.14,1.7
1.998,2000,daytime,1.1,0.7,3,2,0.574,0.147,1.0,1.0,5.083,7.535,1.1
1.998,2000,daytime,1.1,0.7,5,2,0.57,0.139,1.0,1.0,3.85,5.454,1.0
1.998,2000,daytime,1.1,0.7,7,2,0.57,0.139,1.0,1.0,5.35,8.123,1.0
1.998,2000,daytime,1.1,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.1,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.1,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.1,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.1,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.1,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.1,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.1,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.1,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.15,0.1,3,2,0.943,0.881,1.0,1.0,12.186,9.269,11.3
1.998,2000,daytime,1.15,0.1,5,2,0.886,0.771,1.0,1.0,12.673,9.882,12.0
1.998,2000,daytime,1.15,0.1,7,2,0.82,0.635,1.0,1.0,12.252,10.546,10.2
1.998,2000,daytime,1.15,0.2,3,2,0.72,0.44,1.0,1.0,13.395,12.765,12.2
1.998,2000,daytime,1.15,0.2,5,2,0.66,0.322,1.0,1.0,10.177,12.404,5.1
1.998,2000,daytime,1.15,0.2,7,2,0.65,0.301,1.0,1.0,9.548,12.458,2.2
1.998,2000,daytime,1.15,0.3,3,2,0.667,0.334,1.0,1.0,11.596,13.465,4.5
1.998,2000,daytime,1.15,0.3,5,2,0.64,0.281,1.0,1.0,9.162,13.009,2.7
1.998,2000,daytime,1.15,0.3,7,2,0.633,0.269,1.0,1.0,8.368,12.762,0.0
1.998,2000,daytime,1.15,0.4,3,2,0.62,0.244,1.0,1.0,5.065,7.462,0.0
1.998,2000,daytime,1.15,0.4,5,2,0.61,0.224,1.0,1.0,3.751,7.242,0.0
1.998,2000,daytime,1.15,0.4,7,2,0.613,0.23,1.0,1.0,4.273,6.656,0.0
1.998,2000,daytime,1.15,0.5,3,2,0.613,0.231,1.0,1.0,3.72,6.155,0.0
1.998,2000,daytime,1.15,0.5,5,2,0.606,0.216,1.0,1.0,2.995,5.105,0.0
1.998,2000,daytime,1.15,0.5,7,2,0.606,0.216,1.0,1.0,3.196,5.515,0.0
1.998,2000,daytime,1.15,0.6,3,2,0.603,0.21,1.0,1.0,4.032,5.957,0.2
1.998,2000,daytime,1.15,0.6,5,2,0.6,0.203,1.0,1.0,4.987,7.323,1.9
1.998,2000,daytime,1.15,0.6,7,2,0.6,0.203,1.0,1.0,6.096,8.296,1.8
1.998,2000,daytime,1.15,0.7,3,2,0.57,0.139,1.0,1.0,3.833,5.37,1.1
1.998,2000,daytime,1.15,0.7,5,2,0.57,0.139,1.0,1.0,4.55,6.736,1.0
