alpha,max_iter,th_mode,th_multiplier,th_majority,mk_size,cv_step,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
1.998,2000,daytime,1.15,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.15,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.2,0.1,3,2,0.834,0.677,0.993,0.988,6.822,13.984,0.0
1.998,2000,daytime,1.2,0.1,5,2,0.828,0.664,0.993,0.988,7.272,14.013,0.0
1.998,2000,daytime,1.2,0.1,7,2,0.826,0.657,0.996,0.993,7.177,13.749,0.0
1.998,2000,daytime,1.2,0.2,3,2,0.794,0.588,1.0,1.0,5.669,11.443,0.0
1.998,2000,daytime,1.2,0.2,5,2,0.792,0.584,1.0,1.0,7.159,14.921,0.0
1.998,2000,daytime,1.2,0.2,7,2,0.788,0.576,1.0,1.0,7.567,15.599,0.0
1.998,2000,daytime,1.2,0.3,3,2,0.778,0.555,1.0,1.0,7.601,18.3,0.0
1.998,2000,daytime,1.2,0.3,5,2,0.766,0.531,1.0,1.0,8.633,19.913,0.0
1.998,2000,daytime,1.2,0.3,7,2,0.762,0.523,1.0,1.0,10.307,26.183,0.0
1.998,2000,daytime,1.2,0.4,3,2,0.746,0.49,1.0,1.0,7.723,20.268,0.0
1.998,2000,daytime,1.2,0.4,5,2,0.744,0.486,1.0,1.0,8.678,21.338,0.0
1.998,2000,daytime,1.2,0.4,7,2,0.738,0.474,1.0,1.0,11.503,27.034,0.1
1.998,2000,daytime,1.2,0.5,3,2,0.716,0.429,1.0,1.0,6.328,16.136,0.0
1.998,2000,daytime,1.2,0.5,5,2,0.71,0.416,1.0,1.0,9.383,24.025,0.0
1.998,2000,daytime,1.2,0.5,7,2,0.708,0.412,1.0,1.0,11.222,30.662,0.0
1.998,2000,daytime,1.2,0.6,3,2,0.682,0.358,1.0,1.0,5.742,14.356,0.0
1.998,2000,daytime,1.2,0.6,5,2,0.678,0.349,1.0,1.0,7.073,16.571,0.0
1.998,2000,daytime,1.2,0.6,7,2,0.676,0.346,1.0,1.0,8.241,19.736,0.0
1.998,2000,daytime,1.2,0.7,3,2,0.644,0.283,1.0,1.0,3.276,8.586,0.0
1.998,2000,daytime,1.2,0.7,5,2,0.638,0.27,1.0,1.0,5.384,10.63,0.0
1.998,2000,daytime,1.2,0.7,7,2,0.638,0.27,1.0,1.0,7.229,15.726,0.0
1.998,2000,daytime,1.2,0.8,3,2,0.588,0.169,1.0,1.0,1.12,2.616,0.0
1.998,2000,daytime,1.2,0.8,5,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.998,2000,daytime,1.2,0.8,7,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.998,2000,daytime,1.2,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.2,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.2,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.2,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.2,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,daytime,1.2,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.0,0.1,3,2,0.816,0.64,0.993,0.987,6.988,17.11,0.0
1.998,2000,simple,1.0,0.1,5,2,0.814,0.632,0.996,0.993,7.114,15.732,0.0
1.998,2000,simple,1.0,0.1,7,2,0.812,0.628,0.996,0.993,7.447,16.771,0.0
1.998,2000,simple,1.0,0.2,3,2,0.792,0.583,1.0,1.0,7.029,14.71,0.0
1.998,2000,simple,1.0,0.2,5,2,0.786,0.571,1.0,1.0,7.253,15.014,0.0
1.998,2000,simple,1.0,0.2,7,2,0.784,0.567,1.0,1.0,7.729,15.781,0.1
1.998,2000,simple,1.0,0.3,3,2,0.764,0.528,1.0,1.0,7.136,17.163,0.0
1.998,2000,simple,1.0,0.3,5,2,0.758,0.516,1.0,1.0,5.778,11.494,0.0
1.998,2000,simple,1.0,0.3,7,2,0.754,0.508,1.0,1.0,6.767,16.056,0.1
1.998,2000,simple,1.0,0.4,3,2,0.738,0.473,1.0,1.0,7.429,19.124,0.0
1.998,2000,simple,1.0,0.4,5,2,0.732,0.46,1.0,1.0,7.981,20.669,0.0
1.998,2000,simple,1.0,0.4,7,2,0.728,0.453,1.0,1.0,8.192,20.953,0.0
1.998,2000,simple,1.0,0.5,3,2,0.708,0.412,1.0,1.0,4.941,11.898,0.0
1.998,2000,simple,1.0,0.5,5,2,0.706,0.407,1.0,1.0,6.106,13.95,0.0
1.998,2000,simple,1.0,0.5,7,2,0.706,0.407,1.0,1.0,7.415,20.417,0.0
1.998,2000,simple,1.0,0.6,3,2,0.68,0.354,1.0,1.0,4.845,13.258,0.0
1.998,2000,simple,1.0,0.6,5,2,0.678,0.35,1.0,1.0,6.159,15.453,0.0
1.998,2000,simple,1.0,0.6,7,2,0.676,0.345,1.0,1.0,4.826,11.323,0.0
1.998,2000,simple,1.0,0.7,3,2,0.636,0.267,1.0,1.0,3.125,7.493,0.0
1.998,2000,simple,1.0,0.7,5,2,0.634,0.263,1.0,1.0,5.772,13.439,0.0
1.998,2000,simple,1.0,0.7,7,2,0.632,0.258,1.0,1.0,5.83,13.528,0.0
1.998,2000,simple,1.0,0.8,3,2,0.588,0.169,1.0,1.0,1.12,2.616,0.0
1.998,2000,simple,1.0,0.8,5,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.998,2000,simple,1.0,0.8,7,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.998,2000,simple,1.0,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.0,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.0,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.0,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.0,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.0,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.05,0.1,3,2,0.816,0.636,0.996,0.993,7.57,18.359,0.0
1.998,2000,simple,1.05,0.1,5,2,0.81,0.624,0.996,0.993,7.587,17.353,0.0
1.998,2000,simple,1.05,0.1,7,2,0.808,0.62,0.996,0.993,7.702,17.374,0.0
1.998,2000,simple,1.05,0.2,3,2,0.788,0.575,1.0,1.0,6.744,14.506,0.0
1.998,2000,simple,1.05,0.2,5,2,0.786,0.571,1.0,1.0,7.627,15.74,0.0
1.998,2000,simple,1.05,0.2,7,2,0.782,0.563,1.0,1.0,7.46,15.164,0.1
1.998,2000,simple,1.05,0.3,3,2,0.76,0.52,1.0,1.0,6.629,16.056,0.0
1.998,2000,simple,1.05,0.3,5,2,0.752,0.504,1.0,1.0,6.113,13.415,0.0
1.998,2000,simple,1.05,0.3,7,2,0.75,0.499,1.0,1.0,6.27,13.472,0.0
1.998,2000,simple,1.05,0.4,3,2,0.734,0.464,1.0,1.0,7.005,19.493,0.0
1.998,2000,simple,1.05,0.4,5,2,0.728,0.453,1.0,1.0,6.219,13.596,0.0
1.998,2000,simple,1.05,0.4,7,2,0.724,0.444,1.0,1.0,6.258,13.73,0.0
1.998,2000,simple,1.05,0.5,3,2,0.708,0.412,1.0,1.0,4.941,11.898,0.0
1.998,2000,simple,1.05,0.5,5,2,0.706,0.407,1.0,1.0,6.113,13.948,0.0
1.998,2000,simple,1.05,0.5,7,2,0.702,0.399,1.0,1.0,7.558,20.626,0.0
1.998,2000,simple,1.05,0.6,3,2,0.68,0.354,1.0,1.0,4.845,13.258,0.0
1.998,2000,simple,1.05,0.6,5,2,0.676,0.345,1.0,1.0,4.817,11.311,0.0
1.998,2000,simple,1.05,0.6,7,2,0.674,0.341,1.0,1.0,4.844,11.343,0.0
1.998,2000,simple,1.05,0.7,3,2,0.634,0.262,1.0,1.0,3.971,9.766,0.0
1.998,2000,simple,1.05,0.7,5,2,0.632,0.258,1.0,1.0,5.83,13.528,0.0
1.998,2000,simple,1.05,0.7,7,2,0.632,0.258,1.0,1.0,5.83,13.528,0.0
1.998,2000,simple,1.05,0.8,3,2,0.588,0.169,1.0,1.0,1.12,2.616,0.0
1.998,2000,simple,1.05,0.8,5,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.998,2000,simple,1.05,0.8,7,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.998,2000,simple,1.05,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.05,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.05,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.05,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.05,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.05,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.1,0.1,3,2,0.814,0.628,1.0,1.0,6.599,14.749,0.0
1.998,2000,simple,1.1,0.1,5,2,0.81,0.62,1.0,1.0,7.929,20.083,0.0
1.998,2000,simple,1.1,0.1,7,2,0.808,0.617,1.0,1.0,8.066,20.107,0.0
1.998,2000,simple,1.1,0.2,3,2,0.786,0.571,1.0,1.0,7.021,16.247,0.0
1.998,2000,simple,1.1,0.2,5,2,0.782,0.563,1.0,1.0,7.335,16.732,0.0
1.998,2000,simple,1.1,0.2,7,2,0.778,0.556,1.0,1.0,7.603,16.857,0.1
1.998,2000,simple,1.1,0.3,3,2,0.752,0.503,1.0,1.0,5.247,12.207,0.0
1.998,2000,simple,1.1,0.3,5,2,0.75,0.499,1.0,1.0,7.712,20.143,0.0
1.998,2000,simple,1.1,0.3,7,2,0.746,0.491,1.0,1.0,7.886,20.377,0.0
1.998,2000,simple,1.1,0.4,3,2,0.73,0.457,1.0,1.0,5.225,12.065,0.0
1.998,2000,simple,1.1,0.4,5,2,0.728,0.453,1.0,1.0,7.299,17.172,0.0
1.998,2000,simple,1.1,0.4,7,2,0.724,0.444,1.0,1.0,7.408,17.344,0.0
1.998,2000,simple,1.1,0.5,3,2,0.706,0.407,1.0,1.0,4.978,11.954,0.0
1.998,2000,simple,1.1,0.5,5,2,0.704,0.403,1.0,1.0,6.953,16.241,0.0
1.998,2000,simple,1.1,0.5,7,2,0.698,0.39,1.0,1.0,5.563,11.789,0.0
1.998,2000,simple,1.1,0.6,3,2,0.674,0.342,1.0,1.0,3.571,9.051,0.0
1.998,2000,simple,1.1,0.6,5,2,0.672,0.337,1.0,1.0,4.898,11.478,0.0
1.998,2000,simple,1.1,0.6,7,2,0.672,0.337,1.0,1.0,5.088,11.743,0.0
1.998,2000,simple,1.1,0.7,3,2,0.634,0.262,1.0,1.0,3.971,9.766,0.0
1.998,2000,simple,1.1,0.7,5,2,0.63,0.254,1.0,1.0,4.758,10.728,0.0
1.998,2000,simple,1.1,0.7,7,2,0.63,0.254,1.0,1.0,4.758,10.728,0.0
1.998,2000,simple,1.1,0.8,3,2,0.588,0.169,1.0,1.0,1.12,2.616,0.0
1.998,2000,simple,1.1,0.8,5,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.998,2000,simple,1.1,0.8,7,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.998,2000,simple,1.1,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.1,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.1,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.1,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.1,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.1,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.15,0.1,3,2,0.812,0.624,1.0,1.0,6.454,14.75,0.0
1.998,2000,simple,1.15,0.1,5,2,0.808,0.616,1.0,1.0,8.003,20.357,0.0
1.998,2000,simple,1.15,0.1,7,2,0.802,0.604,1.0,1.0,6.586,14.156,0.0
1.998,2000,simple,1.15,0.2,3,2,0.784,0.567,1.0,1.0,7.849,22.109,0.0
1.998,2000,simple,1.15,0.2,5,2,0.782,0.563,1.0,1.0,8.743,23.128,0.0
1.998,2000,simple,1.15,0.2,7,2,0.778,0.556,1.0,1.0,10.283,27.442,0.1
1.998,2000,simple,1.15,0.3,3,2,0.752,0.503,1.0,1.0,6.88,19.186,0.0
1.998,2000,simple,1.15,0.3,5,2,0.748,0.495,1.0,1.0,7.857,20.418,0.0
1.998,2000,simple,1.15,0.3,7,2,0.746,0.491,1.0,1.0,8.581,22.764,0.1
1.998,2000,simple,1.15,0.4,3,2,0.73,0.457,1.0,1.0,5.408,12.29,0.0
1.998,2000,simple,1.15,0.4,5,2,0.726,0.448,1.0,1.0,7.407,17.266,0.0
1.998,2000,simple,1.15,0.4,7,2,0.722,0.44,1.0,1.0,7.54,17.507,0.0
1.998,2000,simple,1.15,0.5,3,2,0.702,0.398,1.0,1.0,5.066,12.018,0.0
1.998,2000,simple,1.15,0.5,5,2,0.7,0.394,1.0,1.0,6.585,15.192,0.0
1.998,2000,simple,1.15,0.5,7,2,0.698,0.39,1.0,1.0,6.12,13.104,0.0
1.998,2000,simple,1.15,0.6,3,2,0.674,0.342,1.0,1.0,3.571,9.051,0.0
1.998,2000,simple,1.15,0.6,5,2,0.672,0.337,1.0,1.0,4.898,11.478,0.0
1.998,2000,simple,1.15,0.6,7,2,0.67,0.334,1.0,1.0,4.87,11.513,0.0
1.998,2000,simple,1.15,0.7,3,2,0.634,0.262,1.0,1.0,3.971,9.766,0.0
1.998,2000,simple,1.15,0.7,5,2,0.63,0.254,1.0,1.0,4.758,10.728,0.0
1.998,2000,simple,1.15,0.7,7,2,0.628,0.25,1.0,1.0,3.957,8.51,0.0
1.998,2000,simple,1.15,0.8,3,2,0.588,0.169,1.0,1.0,1.12,2.616,0.0
1.998,2000,simple,1.15,0.8,5,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.998,2000,simple,1.15,0.8,7,2,0.586,0.165,1.0,1.0,2.832,6.377,0.0
1.998,2000,simple,1.15,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.15,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.15,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.15,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.15,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.15,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.2,0.1,3,2,0.81,0.62,1.0,1.0,7.232,19.303,0.0
1.998,2000,simple,1.2,0.1,5,2,0.808,0.616,1.0,1.0,8.058,20.4,0.0
1.998,2000,simple,1.2,0.1,7,2,0.802,0.604,1.0,1.0,7.945,20.338,0.0
1.998,2000,simple,1.2,0.2,3,2,0.784,0.567,1.0,1.0,9.077,26.939,0.0
1.998,2000,simple,1.2,0.2,5,2,0.778,0.555,1.0,1.0,10.042,27.516,0.0
1.998,2000,simple,1.2,0.2,7,2,0.774,0.547,1.0,1.0,10.316,27.677,0.0
1.998,2000,simple,1.2,0.3,3,2,0.75,0.499,1.0,1.0,7.038,19.484,0.0
1.998,2000,simple,1.2,0.3,5,2,0.746,0.492,1.0,1.0,7.509,17.327,0.0
1.998,2000,simple,1.2,0.3,7,2,0.744,0.488,1.0,1.0,7.776,17.614,0.1
1.998,2000,simple,1.2,0.4,3,2,0.726,0.448,1.0,1.0,6.246,13.959,0.0
1.998,2000,simple,1.2,0.4,5,2,0.718,0.431,1.0,1.0,7.011,15.381,0.0
1.998,2000,simple,1.2,0.4,7,2,0.716,0.428,1.0,1.0,7.079,15.582,0.0
1.998,2000,simple,1.2,0.5,3,2,0.702,0.398,1.0,1.0,5.431,13.206,0.0
1.998,2000,simple,1.2,0.5,5,2,0.698,0.39,1.0,1.0,6.138,13.124,0.0
1.998,2000,simple,1.2,0.5,7,2,0.696,0.386,1.0,1.0,6.019,13.221,0.0
1.998,2000,simple,1.2,0.6,3,2,0.674,0.342,1.0,1.0,3.571,9.051,0.0
1.998,2000,simple,1.2,0.6,5,2,0.672,0.337,1.0,1.0,5.098,11.768,0.0
1.998,2000,simple,1.2,0.6,7,2,0.668,0.33,1.0,1.0,4.908,11.547,0.0
1.998,2000,simple,1.2,0.7,3,2,0.63,0.254,1.0,1.0,2.079,4.523,0.0
1.998,2000,simple,1.2,0.7,5,2,0.628,0.25,1.0,1.0,3.957,8.51,0.0
1.998,2000,simple,1.2,0.7,7,2,0.626,0.245,1.0,1.0,4.099,8.677,0.0
1.998,2000,simple,1.2,0.8,3,2,0.588,0.169,1.0,1.0,1.12,2.616,0.0
1.998,2000,simple,1.2,0.8,5,2,0.588,0.169,1.0,1.0,2.775,6.322,0.0
1.998,2000,simple,1.2,0.8,7,2,0.586,0.165,1.0,1.0,2.832,6.377,0.0
1.998,2000,simple,1.2,0.9,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.2,0.9,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.2,0.9,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.2,1.0,3,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.2,1.0,5,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
1.998,2000,simple,1.2,1.0,7,2,0.506,0.0,1.0,0.0,999999999.0,0.0,999999999.0
